date,road,fixed_corridor,observation_time,time_block,day,weather,temperature,rain_chance,traffic_level,traffic_score,traffic_pattern,congestion_location,day_encoded,traffic_pattern_encoded,traffic_level_encoded,congestion_location_encoded
2026-09-06,lagos-ibadan expressway,ojota-berger,2026-08-19 14:25:00,2026-08-19 14:00:00,Saturday,partly sunny,28.1,0.05,medium,2,Y,road segment,5,1,1.0,1
2026-09-02,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 16:36:00,2026-08-19 16:00:00,Tuesday,partly sunny,27.8,0.08,high,3,R,mixed,1,2,2.0,3
2026-08-19,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 21:13:00,2026-08-19 21:00:00,Tuesday,light rain,23.4,0.38,low,1,G,none evident,1,0,0.0,0
2026-08-09,lagos-badagry expressway,mile2-festac,2026-08-19 12:34:00,2026-08-19 12:00:00,Wednesday,cloudy,27.8,0.11,medium,2,Y,road segment,2,1,1.0,1
2026-09-15,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 21:48:00,2026-08-19 21:00:00,Saturday,partly sunny,28.4,0.11,low,1,G/Y,none evident,5,3,0.0,0
2026-08-18,ikorodu road,unknown,2026-08-19 19:00:00,2026-08-19 19:00:00,Tuesday,light rain,25.0,0.38,medium,2,Y/R,road segment,1,5,1.0,1
2026-09-04,lagos-ibadan expressway,ojota-berger,2026-08-19 09:58:00,2026-08-19 09:00:00,Saturday,cloudy,25.9,0.18,medium,2,G/Y,junction,5,3,1.0,2
2026-08-14,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 19:52:00,2026-08-19 19:00:00,Tuesday,light rain,25.9,0.26,high,3,G/Y/R,road segment,1,6,2.0,1
2026-09-07,ikorodu road,unknown,2026-08-19 08:18:00,2026-08-19 08:00:00,Friday,cloudy,26.9,0.24,medium,2,G/Y/R,mixed,4,6,1.0,3
2026-09-06,ikorodu road,unknown,2026-08-19 07:14:00,2026-08-19 07:00:00,Tuesday,cloudy,27.4,0.17,high,3,Y/R,junction,1,5,2.0,2
2026-09-07,third mainland bridge,oworonshole-adekunle,2026-08-19 15:11:00,2026-08-19 15:00:00,Thursday,partly sunny,25.7,0.14,medium,2,Y/R,road segment,3,5,1.0,1
2026-08-22,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 14:47:00,2026-08-19 14:00:00,Monday,cloudy,26.5,0.21,low,1,G/Y,road segment,0,3,0.0,1
2026-08-05,apapa-oshodi expressway,mile2-oshodi,2026-08-19 11:13:00,2026-08-19 11:00:00,Wednesday,cloudy,25.9,0.19,low,1,G,none evident,2,0,0.0,0
2026-08-12,ikorodu road,unknown,2026-08-19 18:18:00,2026-08-19 18:00:00,Sunday,heavy rain,22.5,0.63,high,3,Y/R,junction,6,5,2.0,2
2026-08-04,funsho williams avenue,unknown,2026-08-19 12:04:00,2026-08-19 12:00:00,Sunday,cloudy,26.3,0.2,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:35:00,2026-08-19 09:00:00,Tuesday,heavy rain,23.9,0.62,high,3,Y/R,road segment,1,5,2.0,1
2026-08-20,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 06:00:00,2026-08-19 06:00:00,Tuesday,cloudy,26.8,0.18,low,1,G,none evident,1,0,0.0,0
2026-08-15,lagos-badagry expressway,mile2-festac,2026-08-19 19:36:00,2026-08-19 19:00:00,Sunday,light rain,23.8,0.23,medium,2,Y,mixed,6,1,1.0,3
2026-09-13,lagos-badagry expressway,mile2-festac,2026-08-19 19:50:00,2026-08-19 19:00:00,Friday,mostly cloudy,26.4,0.14,medium,2,G/Y,mixed,4,3,1.0,3
2026-09-04,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 16:33:00,2026-08-19 16:00:00,Sunday,partly sunny,26.3,0.09,high,3,R,road segment,6,2,2.0,1
2026-08-10,ikorodu road,unknown,2026-08-19 16:50:00,2026-08-19 16:00:00,Friday,mostly cloudy,24.2,0.17,high,3,R,mixed,4,2,2.0,3
2026-08-20,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:39:00,2026-08-19 20:00:00,Wednesday,heavy rain,22.9,0.82,medium,2,Y/R,road segment,2,5,1.0,1
2026-08-07,funsho williams avenue,unknown,2026-08-19 13:57:00,2026-08-19 13:00:00,Thursday,cloudy,26.8,0.22,low,1,G/Y,none evident,3,3,0.0,0
2026-08-03,ikorodu road,unknown,2026-08-19 15:04:00,2026-08-19 15:00:00,Thursday,partly sunny,28.5,0.11,medium,2,Y/R,junction,3,5,1.0,2
2026-08-10,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:41:00,2026-08-19 20:00:00,Tuesday,mostly cloudy,25.6,0.15,medium,2,Y,junction,1,1,1.0,2
2026-08-25,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:32:00,2026-08-19 14:00:00,Tuesday,cloudy,27.6,0.15,medium,2,Y,road segment,1,1,1.0,1
2026-08-31,third mainland bridge,oworonshole-adekunle,2026-08-19 08:11:00,2026-08-19 08:00:00,Friday,cloudy,27.5,0.18,high,3,R,road segment,4,2,2.0,1
2026-09-09,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 07:05:00,2026-08-19 07:00:00,Tuesday,cloudy,26.6,0.13,high,3,G/Y/R,road segment,1,6,2.0,1
2026-08-29,lagos-ibadan expressway,ojota-berger,2026-08-19 16:09:00,2026-08-19 16:00:00,Wednesday,partly sunny,26.5,0.12,high,3,G/Y/R,junction,2,6,2.0,2
2026-08-13,third mainland bridge,oworonshole-adekunle,2026-08-19 13:26:00,2026-08-19 13:00:00,Wednesday,mostly cloudy,26.2,0.2,low,1,G/Y,road segment,2,3,0.0,1
2026-09-10,funsho williams avenue,unknown,2026-08-19 12:07:00,2026-08-19 12:00:00,Thursday,partly sunny,29.0,0.06,low,1,G/R,road segment,3,4,0.0,1
2026-09-03,lagos-ibadan expressway,ojota-berger,2026-08-19 18:03:00,2026-08-19 18:00:00,Monday,cloudy,27.9,0.19,high,3,Y/R,mixed,0,5,2.0,3
2026-08-22,apapa-oshodi expressway,mile2-oshodi,2026-08-19 16:42:00,2026-08-19 16:00:00,Saturday,cloudy,27.5,0.23,medium,2,G/Y,junction,5,3,1.0,2
2026-08-21,apapa-oshodi expressway,mile2-oshodi,2026-08-19 11:29:00,2026-08-19 11:00:00,Monday,mostly cloudy,26.6,0.17,low,1,G,none evident,0,0,0.0,0
2026-08-04,lagos-badagry expressway,mile2-festac,2026-08-19 06:47:00,2026-08-19 06:00:00,Sunday,cloudy,27.8,0.1,low,1,G,road segment,6,0,0.0,1
2026-08-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 09:48:00,2026-08-19 09:00:00,Sunday,light rain,23.9,0.29,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-06,lagos-ibadan expressway,ojota-berger,2026-08-19 22:50:00,2026-08-19 22:00:00,Monday,mostly cloudy,25.5,0.12,low,1,G,road segment,0,0,0.0,1
2026-09-06,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 19:10:00,2026-08-19 19:00:00,Friday,mostly cloudy,26.9,0.11,high,3,R,junction,4,2,2.0,2
2026-08-28,funsho williams avenue,unknown,2026-08-19 12:27:00,2026-08-19 12:00:00,Friday,light rain,24.6,0.23,medium,2,G/Y,junction,4,3,1.0,2
2026-09-13,ikorodu road,unknown,2026-08-19 16:04:00,2026-08-19 16:00:00,Tuesday,heavy rain,23.1,0.67,medium,2,Y/R,mixed,1,5,1.0,3
2026-08-06,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 20:25:00,2026-08-19 20:00:00,Wednesday,heavy rain,22.8,0.68,medium,2,Y,mixed,2,1,1.0,3
2026-09-02,ikorodu road,unknown,2026-08-19 20:30:00,2026-08-19 20:00:00,Sunday,light rain,25.9,0.32,low,1,G,road segment,6,0,0.0,1
2026-08-03,apapa-oshodi expressway,mile2-oshodi,2026-08-19 13:20:00,2026-08-19 13:00:00,Monday,light rain,24.6,0.29,medium,2,G/Y,mixed,0,3,1.0,3
2026-09-13,third mainland bridge,oworonshole-adekunle,2026-08-19 12:23:00,2026-08-19 12:00:00,Friday,heavy rain,23.3,0.54,medium,2,G/Y,mixed,4,3,1.0,3
2026-08-10,ikorodu road,unknown,2026-08-19 12:41:00,2026-08-19 12:00:00,Tuesday,mostly cloudy,24.2,0.13,low,1,G/R,none evident,1,4,0.0,0
2026-09-06,funsho williams avenue,unknown,2026-08-19 09:32:00,2026-08-19 09:00:00,Wednesday,partly sunny,28.5,0.06,high,3,G/Y/R,mixed,2,6,2.0,3
2026-08-20,third mainland bridge,oworonshole-adekunle,2026-08-19 16:04:00,2026-08-19 16:00:00,Friday,cloudy,25.2,0.19,high,3,G/Y/R,road segment,4,6,2.0,1
2026-08-12,third mainland bridge,oworonshole-adekunle,2026-08-19 21:06:00,2026-08-19 21:00:00,Monday,cloudy,26.3,0.19,low,1,G/Y,none evident,0,3,0.0,0
2026-09-04,apapa-oshodi expressway,mile2-oshodi,2026-08-19 16:04:00,2026-08-19 16:00:00,Friday,mostly cloudy,24.4,0.19,medium,2,Y,mixed,4,1,1.0,3
2026-09-03,third mainland bridge,oworonshole-adekunle,2026-08-19 13:47:00,2026-08-19 13:00:00,Friday,heavy rain,23.2,0.81,low,1,G/Y,road segment,4,3,0.0,1
2026-09-08,apapa-oshodi expressway,mile2-oshodi,2026-08-19 06:23:00,2026-08-19 06:00:00,Saturday,mostly cloudy,24.4,0.11,low,1,G/R,none evident,5,4,0.0,0
2026-08-15,lagos-badagry expressway,mile2-festac,2026-08-19 16:01:00,2026-08-19 16:00:00,Saturday,cloudy,26.1,0.25,high,3,Y/R,mixed,5,5,2.0,3
2026-09-13,lagos-ibadan expressway,ojota-berger,2026-08-19 14:02:00,2026-08-19 14:00:00,Wednesday,heavy rain,23.2,0.59,low,1,G/R,none evident,2,4,0.0,0
2026-09-10,apapa-oshodi expressway,mile2-oshodi,2026-08-19 18:55:00,2026-08-19 18:00:00,Saturday,cloudy,25.8,0.16,high,3,G/Y/R,junction,5,6,2.0,2
2026-08-14,lagos-badagry expressway,mile2-festac,2026-08-19 07:58:00,2026-08-19 07:00:00,Friday,cloudy,26.8,0.23,high,3,R,junction,4,2,2.0,2
2026-08-09,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 15:16:00,2026-08-19 15:00:00,Thursday,partly sunny,25.2,0.06,medium,2,Y/R,road segment,3,5,1.0,1
2026-08-03,ikorodu road,unknown,2026-08-19 11:23:00,2026-08-19 11:00:00,Wednesday,heavy rain,23.6,0.7,low,1,G/Y,road segment,2,3,0.0,1
2026-08-09,third mainland bridge,oworonshole-adekunle,2026-08-19 16:38:00,2026-08-19 16:00:00,Wednesday,mostly cloudy,25.3,0.17,high,3,R,mixed,2,2,2.0,3
2026-08-13,ikorodu road,unknown,2026-08-19 09:48:00,2026-08-19 09:00:00,Friday,heavy rain,22.3,0.67,medium,2,Y/R,junction,4,5,1.0,2
2026-08-10,funsho williams avenue,unknown,2026-08-19 09:03:00,2026-08-19 09:00:00,Friday,partly sunny,25.5,0.06,high,3,R,mixed,4,2,2.0,3
2026-08-24,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 12:12:00,2026-08-19 12:00:00,Wednesday,heavy rain,23.3,0.76,medium,2,Y/R,junction,2,5,1.0,2
2026-08-17,third mainland bridge,oworonshole-adekunle,2026-08-19 14:02:00,2026-08-19 14:00:00,Monday,partly sunny,27.9,0.11,medium,2,Y,mixed,0,1,1.0,3
2026-09-04,third mainland bridge,oworonshole-adekunle,2026-08-19 10:29:00,2026-08-19 10:00:00,Sunday,heavy rain,23.2,0.73,low,1,G/R,road segment,6,4,0.0,1
2026-09-10,lagos-badagry expressway,mile2-festac,2026-08-19 09:26:00,2026-08-19 09:00:00,Monday,cloudy,26.0,0.11,medium,2,Y/R,mixed,0,5,1.0,3
2026-09-14,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 17:51:00,2026-08-19 17:00:00,Monday,cloudy,26.0,0.16,high,3,Y/R,road segment,0,5,2.0,1
2026-08-02,third mainland bridge,oworonshole-adekunle,2026-08-19 16:32:00,2026-08-19 16:00:00,Monday,partly sunny,25.3,0.09,high,3,Y/R,road segment,0,5,2.0,1
2026-09-12,apapa-oshodi expressway,mile2-oshodi,2026-08-19 21:54:00,2026-08-19 21:00:00,Tuesday,mostly cloudy,25.5,0.17,low,1,G/R,none evident,1,4,0.0,0
2026-08-06,funsho williams avenue,unknown,2026-08-19 13:34:00,2026-08-19 13:00:00,Tuesday,partly sunny,26.2,0.14,low,1,G,none evident,1,0,0.0,0
2026-08-01,funsho williams avenue,unknown,2026-08-19 21:31:00,2026-08-19 21:00:00,Wednesday,light rain,23.1,0.26,low,1,G,none evident,2,0,0.0,0
2026-08-04,lagos-badagry expressway,mile2-festac,2026-08-19 10:03:00,2026-08-19 10:00:00,Monday,mostly cloudy,26.5,0.16,low,1,G,road segment,0,0,0.0,1
2026-08-13,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 09:31:00,2026-08-19 09:00:00,Tuesday,light rain,25.7,0.31,medium,2,Y/R,road segment,1,5,1.0,1
2026-08-15,ikorodu road,unknown,2026-08-19 15:23:00,2026-08-19 15:00:00,Thursday,light rain,25.1,0.29,medium,2,Y/R,road segment,3,5,1.0,1
2026-08-18,third mainland bridge,oworonshole-adekunle,2026-08-19 14:27:00,2026-08-19 14:00:00,Monday,cloudy,26.0,0.11,medium,2,Y,mixed,0,1,1.0,3
2026-08-11,third mainland bridge,oworonshole-adekunle,2026-08-19 09:19:00,2026-08-19 09:00:00,Thursday,cloudy,26.8,0.19,medium,2,Y,road segment,3,1,1.0,1
2026-08-13,lagos-ibadan expressway,ojota-berger,2026-08-19 16:35:00,2026-08-19 16:00:00,Saturday,partly sunny,25.8,0.09,high,3,G/Y/R,mixed,5,6,2.0,3
2026-09-05,lagos-badagry expressway,mile2-festac,2026-08-19 21:27:00,2026-08-19 21:00:00,Saturday,light rain,24.8,0.3,low,1,G,none evident,5,0,0.0,0
2026-08-17,apapa-oshodi expressway,mile2-oshodi,2026-08-19 14:07:00,2026-08-19 14:00:00,Thursday,partly sunny,26.8,0.07,low,1,G/R,road segment,3,4,0.0,1
2026-09-03,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:34:00,2026-08-19 08:00:00,Tuesday,light rain,23.7,0.33,medium,2,Y,junction,1,1,1.0,2
2026-08-30,third mainland bridge,oworonshole-adekunle,2026-08-19 13:52:00,2026-08-19 13:00:00,Saturday,mostly cloudy,26.4,0.11,medium,2,Y/R,mixed,5,5,1.0,3
2026-08-14,funsho williams avenue,unknown,2026-08-19 17:10:00,2026-08-19 17:00:00,Thursday,cloudy,27.2,0.17,high,3,Y/R,junction,3,5,2.0,2
2026-08-29,lagos-ibadan expressway,ojota-berger,2026-08-19 09:16:00,2026-08-19 09:00:00,Monday,cloudy,25.3,0.16,medium,2,G/Y,road segment,0,3,1.0,1
2026-09-07,lagos-ibadan expressway,ojota-berger,2026-08-19 08:47:00,2026-08-19 08:00:00,Thursday,light rain,25.5,0.24,high,3,Y/R,mixed,3,5,2.0,3
2026-09-13,lagos-ibadan expressway,ojota-berger,2026-08-19 08:13:00,2026-08-19 08:00:00,Sunday,heavy rain,22.2,0.61,medium,2,Y/R,mixed,6,5,1.0,3
2026-08-09,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 08:13:00,2026-08-19 08:00:00,Tuesday,cloudy,26.4,0.23,high,3,G/Y/R,junction,1,6,2.0,2
2026-08-18,lagos-ibadan expressway,ojota-berger,2026-08-19 13:34:00,2026-08-19 13:00:00,Friday,partly sunny,25.1,0.05,low,1,G/R,none evident,4,4,0.0,0
2026-08-12,lagos-badagry expressway,mile2-festac,2026-08-19 16:01:00,2026-08-19 16:00:00,Tuesday,partly sunny,28.4,0.13,medium,2,Y/R,road segment,1,5,1.0,1
2026-08-01,funsho williams avenue,unknown,2026-08-19 17:24:00,2026-08-19 17:00:00,Monday,mostly cloudy,26.1,0.13,high,3,Y/R,mixed,0,5,2.0,3
2026-09-15,apapa-oshodi expressway,mile2-oshodi,2026-08-19 09:52:00,2026-08-19 09:00:00,Monday,heavy rain,22.9,0.74,medium,2,G/Y,road segment,0,3,1.0,1
2026-08-19,ikorodu road,unknown,2026-08-19 08:48:00,2026-08-19 08:00:00,Saturday,mostly cloudy,24.6,0.19,medium,2,G/Y,road segment,5,3,1.0,1
2026-09-13,lagos-ibadan expressway,ojota-berger,2026-08-19 22:50:00,2026-08-19 22:00:00,Thursday,mostly cloudy,25.0,0.2,low,1,G,road segment,3,0,0.0,1
2026-08-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 17:21:00,2026-08-19 17:00:00,Friday,partly sunny,25.0,0.08,high,3,Y/R,road segment,4,5,2.0,1
2026-08-05,ikorodu road,unknown,2026-08-19 06:30:00,2026-08-19 06:00:00,Wednesday,partly sunny,26.6,0.12,low,1,G/Y,none evident,2,3,0.0,0
2026-08-23,ikorodu road,unknown,2026-08-19 06:09:00,2026-08-19 06:00:00,Tuesday,partly sunny,28.3,0.06,low,1,G/Y,road segment,1,3,0.0,1
2026-08-27,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 12:45:00,2026-08-19 12:00:00,Sunday,light rain,24.5,0.34,low,1,G,road segment,6,0,0.0,1
2026-08-23,funsho williams avenue,unknown,2026-08-19 18:52:00,2026-08-19 18:00:00,Saturday,mostly cloudy,24.1,0.19,high,3,Y/R,junction,5,5,2.0,2
2026-09-12,third mainland bridge,oworonshole-adekunle,2026-08-19 22:37:00,2026-08-19 22:00:00,Monday,heavy rain,23.6,0.81,low,1,G,road segment,0,0,0.0,1
2026-09-11,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 13:13:00,2026-08-19 13:00:00,Wednesday,cloudy,26.0,0.14,medium,2,Y/R,mixed,2,5,1.0,3
2026-08-19,ikorodu road,unknown,2026-08-19 21:35:00,2026-08-19 21:00:00,Thursday,mostly cloudy,25.0,0.18,low,1,G,none evident,3,0,0.0,0
2026-08-19,ikorodu road,unknown,2026-08-19 16:46:00,2026-08-19 16:00:00,Sunday,light rain,23.1,0.38,medium,2,Y/R,road segment,6,5,1.0,1
2026-08-12,funsho williams avenue,unknown,2026-08-19 18:04:00,2026-08-19 18:00:00,Tuesday,mostly cloudy,26.0,0.16,high,3,R,mixed,1,2,2.0,3
2026-08-17,ikorodu road,unknown,2026-08-19 12:03:00,2026-08-19 12:00:00,Saturday,partly sunny,27.2,0.08,medium,2,Y/R,junction,5,5,1.0,2
2026-08-14,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 08:02:00,2026-08-19 08:00:00,Tuesday,cloudy,25.3,0.2,high,3,R,mixed,1,2,2.0,3
2026-08-18,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 13:27:00,2026-08-19 13:00:00,Sunday,light rain,25.1,0.2,low,1,G/Y,road segment,6,3,0.0,1
2026-08-07,apapa-oshodi expressway,mile2-oshodi,2026-08-19 16:16:00,2026-08-19 16:00:00,Friday,light rain,25.2,0.36,medium,2,G/Y/R,junction,4,6,1.0,2
2026-09-06,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 13:52:00,2026-08-19 13:00:00,Friday,cloudy,26.6,0.25,low,1,G/R,road segment,4,4,0.0,1
2026-08-31,funsho williams avenue,unknown,2026-08-19 19:26:00,2026-08-19 19:00:00,Thursday,light rain,24.8,0.38,high,3,G/Y/R,mixed,3,6,2.0,3
2026-08-17,third mainland bridge,oworonshole-adekunle,2026-08-19 19:28:00,2026-08-19 19:00:00,Thursday,heavy rain,22.2,0.72,medium,2,G/Y/R,road segment,3,6,1.0,1
2026-08-13,third mainland bridge,oworonshole-adekunle,2026-08-19 16:29:00,2026-08-19 16:00:00,Monday,heavy rain,22.4,0.81,medium,2,G/Y,road segment,0,3,1.0,1
2026-08-11,third mainland bridge,oworonshole-adekunle,2026-08-19 19:37:00,2026-08-19 19:00:00,Friday,cloudy,26.6,0.18,high,3,R,mixed,4,2,2.0,3
2026-09-13,lagos-ibadan expressway,ojota-berger,2026-08-19 11:03:00,2026-08-19 11:00:00,Friday,cloudy,25.6,0.17,low,1,G/R,road segment,4,4,0.0,1
2026-08-31,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 15:16:00,2026-08-19 15:00:00,Wednesday,heavy rain,23.4,0.61,medium,2,G/Y/R,road segment,2,6,1.0,1
2026-09-04,funsho williams avenue,unknown,2026-08-19 09:52:00,2026-08-19 09:00:00,Monday,mostly cloudy,25.2,0.18,medium,2,Y/R,mixed,0,5,1.0,3
2026-08-06,funsho williams avenue,unknown,2026-08-19 07:15:00,2026-08-19 07:00:00,Tuesday,light rain,24.0,0.37,high,3,G/Y/R,road segment,1,6,2.0,1
2026-08-20,ikorodu road,unknown,2026-08-19 14:05:00,2026-08-19 14:00:00,Sunday,cloudy,28.0,0.11,medium,2,G/Y,mixed,6,3,1.0,3
2026-09-05,funsho williams avenue,unknown,2026-08-19 08:46:00,2026-08-19 08:00:00,Tuesday,heavy rain,24.2,0.72,medium,2,G/Y/R,mixed,1,6,1.0,3
2026-08-19,lagos-badagry expressway,mile2-festac,2026-08-19 22:13:00,2026-08-19 22:00:00,Sunday,partly sunny,28.1,0.13,low,1,G/Y,road segment,6,3,0.0,1
2026-09-03,ikorodu road,unknown,2026-08-19 13:44:00,2026-08-19 13:00:00,Thursday,heavy rain,23.7,0.71,low,1,G,none evident,3,0,0.0,0
2026-08-30,lagos-badagry expressway,mile2-festac,2026-08-19 07:10:00,2026-08-19 07:00:00,Monday,partly sunny,27.6,0.14,high,3,Y/R,junction,0,5,2.0,2
2026-08-08,lagos-ibadan expressway,ojota-berger,2026-08-19 07:51:00,2026-08-19 07:00:00,Tuesday,light rain,23.8,0.28,high,3,G/Y/R,junction,1,6,2.0,2
2026-08-08,ikorodu road,unknown,2026-08-19 06:14:00,2026-08-19 06:00:00,Thursday,heavy rain,23.0,0.64,low,1,G/Y,road segment,3,3,0.0,1
2026-09-12,lagos-badagry expressway,mile2-festac,2026-08-19 18:24:00,2026-08-19 18:00:00,Sunday,mostly cloudy,24.9,0.15,high,3,R,junction,6,2,2.0,2
2026-08-08,lagos-badagry expressway,mile2-festac,2026-08-19 12:32:00,2026-08-19 12:00:00,Sunday,partly sunny,26.1,0.1,low,1,G,none evident,6,0,0.0,0
2026-08-25,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 17:06:00,2026-08-19 17:00:00,Sunday,heavy rain,23.3,0.79,high,3,R,junction,6,2,2.0,2
2026-08-13,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 22:57:00,2026-08-19 22:00:00,Monday,light rain,23.4,0.33,low,1,G/R,none evident,0,4,0.0,0
2026-09-07,lagos-badagry expressway,mile2-festac,2026-08-19 21:22:00,2026-08-19 21:00:00,Friday,cloudy,25.1,0.14,low,1,G,none evident,4,0,0.0,0
2026-09-10,lagos-badagry expressway,mile2-festac,2026-08-19 12:10:00,2026-08-19 12:00:00,Sunday,partly sunny,27.8,0.13,medium,2,G/Y/R,road segment,6,6,1.0,1
2026-08-02,funsho williams avenue,unknown,2026-08-19 19:01:00,2026-08-19 19:00:00,Friday,mostly cloudy,24.9,0.13,medium,2,G/Y,road segment,4,3,1.0,1
2026-08-11,lagos-ibadan expressway,ojota-berger,2026-08-19 18:05:00,2026-08-19 18:00:00,Saturday,mostly cloudy,25.8,0.17,high,3,Y/R,road segment,5,5,2.0,1
2026-09-03,third mainland bridge,oworonshole-adekunle,2026-08-19 09:29:00,2026-08-19 09:00:00,Monday,mostly cloudy,26.3,0.17,high,3,R,junction,0,2,2.0,2
2026-08-08,lagos-badagry expressway,mile2-festac,2026-08-19 15:10:00,2026-08-19 15:00:00,Wednesday,light rain,24.6,0.4,medium,2,G/Y/R,road segment,2,6,1.0,1
2026-09-03,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 13:48:00,2026-08-19 13:00:00,Wednesday,mostly cloudy,24.9,0.16,medium,2,G/Y,junction,2,3,1.0,2
2026-08-22,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 18:09:00,2026-08-19 18:00:00,Saturday,cloudy,25.2,0.18,high,3,G/Y/R,mixed,5,6,2.0,3
2026-09-05,lagos-ibadan expressway,ojota-berger,2026-08-19 08:57:00,2026-08-19 08:00:00,Monday,heavy rain,23.8,0.63,medium,2,G/Y/R,road segment,0,6,1.0,1
2026-08-07,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 11:13:00,2026-08-19 11:00:00,Wednesday,partly sunny,26.0,0.08,low,1,G,none evident,2,0,0.0,0
2026-08-02,funsho williams avenue,unknown,2026-08-19 16:54:00,2026-08-19 16:00:00,Sunday,partly sunny,25.7,0.06,high,3,Y/R,road segment,6,5,2.0,1
2026-08-29,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 06:42:00,2026-08-19 06:00:00,Thursday,light rain,24.4,0.26,low,1,G/R,none evident,3,4,0.0,0
2026-09-05,ikorodu road,unknown,2026-08-19 11:00:00,2026-08-19 11:00:00,Sunday,light rain,23.7,0.33,low,1,G/R,none evident,6,4,0.0,0
2026-08-07,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 14:11:00,2026-08-19 14:00:00,Monday,mostly cloudy,24.4,0.19,medium,2,G/Y,junction,0,3,1.0,2
2026-09-15,apapa-oshodi expressway,mile2-oshodi,2026-08-19 17:32:00,2026-08-19 17:00:00,Thursday,cloudy,27.4,0.16,high,3,Y/R,road segment,3,5,2.0,1
2026-09-06,apapa-oshodi expressway,mile2-oshodi,2026-08-19 13:33:00,2026-08-19 13:00:00,Wednesday,mostly cloudy,25.4,0.15,medium,2,G/Y/R,road segment,2,6,1.0,1
2026-08-27,third mainland bridge,oworonshole-adekunle,2026-08-19 22:58:00,2026-08-19 22:00:00,Wednesday,partly sunny,27.4,0.14,low,1,G/R,none evident,2,4,0.0,0
2026-08-11,funsho williams avenue,unknown,2026-08-19 12:11:00,2026-08-19 12:00:00,Monday,light rain,23.2,0.28,low,1,G/Y,none evident,0,3,0.0,0
2026-08-01,lagos-abeokuta expressway,abule egba-iyana ipaja,2026-08-19 20:23:00,2026-08-19 20:00:00,Saturday,cloudy,25.4,0.23,medium,2,Y,mixed,5,1,1.0,3
2026-09-15,lekki-epe expressway,lekkiphase1-ajah,2026-08-19 17:02:00,2026-08-19 17:00:00,Monday,heavy rain,24.2,0.82,high,3,Y/R,mixed,0,5,2.0,3
2026-08-08,third mainland bridge,oworonshole-adekunle,2026-08-19 10:17:00,2026-08-19 10:00:00,Friday,heavy rain,22.4,0.64,low,1,G/Y,none evident,4,3,0.0,0
2026-08-15,third mainland bridge,oworonshole-adekunle,2026-08-19 11:25:00,2026-08-19 11:00:00,Thursday,light rain,23.1,0.31,low,1,G/Y,road segment,3,3,0.0,1
2026-08-28,lagos-badagry expressway,mile2-festac,2026-08-19 16:13:00,2026-08-19 16:00:00,Tuesday,heavy rain,23.4,0.76,high,3,Y/R,junction,1,5,2.0,2
2026-08-10,lagos-badagry expressway,mile2-festac,2026-08-19 07:35:00,2026-08-19 07:00:00,Monday,partly sunny,27.2,0.13,high,3,Y/R,mixed,0,5,2.0,3
2026-09-12,lagos-ibadan expressway,ojota-berger,2026-08-19 20:36:00,2026-08-19 20:00:00,Thursday,heavy rain,24.2,0.84,low,1,G,none evident,3,0,0.0,0
